window_start,window_end,max_consecutive_same_source,max_consecutive_same_target,tracing_count,cycle_count,max_consecutive_same_category,sparsity
164.0,194.0,0.75,0.25,0.14,0.14,0.25,0.42
165.0,195.0,0.75,0.25,0.14,0.14,0.25,0.42
166.0,196.0,0.67,0.22,0.12,0.12,0.22,0.53
167.0,197.0,0.67,0.22,0.12,0.12,0.22,0.53
168.0,198.0,0.67,0.22,0.12,0.12,0.22,0.53
169.0,199.0,0.67,0.22,0.12,0.12,0.22,0.53
170.0,200.0,0.6,0.2,0.22,0.22,0.2,0.57
171.0,201.0,0.6,0.2,0.22,0.22,0.2,0.57
172.0,202.0,0.6,0.2,0.22,0.22,0.2,0.57
173.0,203.0,0.6,0.2,0.22,0.22,0.2,0.57
174.0,204.0,0.67,0.22,0.12,0.12,0.22,0.54
175.0,205.0,0.62,0.25,0.14,0.14,0.25,0.51
176.0,206.0,0.62,0.25,0.14,0.14,0.25,0.51
177.0,207.0,0.56,0.22,0.12,0.12,0.22,0.54
178.0,208.0,0.5,0.25,0.14,0.14,0.25,0.51
179.0,209.0,0.44,0.22,0.12,0.12,0.22,0.54
180.0,210.0,0.44,0.22,0.12,0.12,0.22,0.54
181.0,211.0,0.38,0.25,0.14,0.14,0.25,0.5
182.0,212.0,0.25,0.25,0.14,0.14,0.25,0.49
183.0,213.0,0.25,0.25,0.14,0.14,0.25,0.49
184.0,214.0,0.25,0.25,0.14,0.14,0.25,0.49
185.0,215.0,0.25,0.25,0.14,0.14,0.25,0.49
186.0,216.0,0.25,0.25,0.14,0.14,0.25,0.49
187.0,217.0,0.29,0.29,0.17,0.17,0.29,0.41
188.0,218.0,0.29,0.29,0.17,0.17,0.29,0.41
189.0,219.0,0.29,0.29,0.17,0.17,0.29,0.41
190.0,220.0,0.29,0.29,0.17,0.17,0.29,0.41
191.0,221.0,0.33,0.33,0.2,0.2,0.33,0.37
192.0,222.0,0.33,0.33,0.2,0.2,0.33,0.37
193.0,223.0,0.33,0.33,0.2,0.2,0.33,0.37
194.0,224.0,0.33,0.33,0.2,0.2,0.33,0.37
195.0,225.0,0.33,0.33,0.2,0.2,0.33,0.37
196.0,226.0,0.4,0.4,0.0,0.0,0.2,0.25
197.0,227.0,0.4,0.4,0.0,0.0,0.2,0.25
198.0,228.0,0.4,0.4,0.0,0.0,0.2,0.25
199.0,229.0,0.4,0.4,0.0,0.0,0.2,0.25
200.0,230.0,0.5,0.5,0.0,0.0,0.25,0.19
201.0,231.0,0.5,0.5,0.0,0.0,0.25,0.19
202.0,232.0,0.5,0.5,0.0,0.0,0.25,0.19
203.0,233.0,0.5,0.5,0.0,0.0,0.25,0.19
204.0,234.0,0.5,0.5,0.0,0.0,0.25,0.19
205.0,235.0,0.5,0.5,0.0,0.0,0.25,0.19
206.0,236.0,0.5,0.5,0.0,0.0,0.25,0.19
207.0,237.0,0.67,0.0,0.0,0.0,0.33,0.15
208.0,238.0,0.67,0.0,0.0,0.0,0.33,0.15
209.0,239.0,0.0,0.0,0.0,0.0,0.5,0.1
210.0,240.0,0.0,0.0,0.0,0.0,0.5,0.1
211.0,241.0,0.0,0.0,0.0,0.0,0.5,0.1
212.0,242.0,0.0,0.0,0.0,0.0,0.0,0.06
213.0,243.0,0.0,0.0,0.0,0.0,0.0,0.06
214.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0
215.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0
